review_id,platform,product_name,rating,review_text,review_length,verified_purchase,duplicate_phrase_score,reviewer_history,review_post_gap
LV_0232,Myntra,Levi's Men's Cotton T-Shirt,5,Nice nice nice nice,4,0,0.63,3,0
LV_0233,Flipkart,Levi's Men's Cotton T-Shirt,5,Original Levi's product with great comfort and durability.,8,1,0.11,130,49
LV_0234,Myntra,Levi's Men's Cotton T-Shirt,3,"Very satisfied with this purchase, the fabric remains soft after many washes.",12,1,0.01,60,39
LV_0235,Flipkart,Levi's Men's Cotton T-Shirt,3,Good quality cotton t-shirt for daily wear.,7,1,0.09,138,20
LV_0236,Myntra,Levi's Men's Cotton T-Shirt,4,"Very satisfied with this purchase, the fabric remains soft after many washes.",12,1,0.3,141,30
LV_0237,Flipkart,Levi's Men's Cotton T-Shirt,5,"Very satisfied with this purchase, the fabric remains soft after many washes.",12,1,0.21,125,25
LV_0238,Myntra,Levi's Men's Cotton T-Shirt,4,Decent t-shirt for casual outings.,5,1,0.16,143,29
LV_0239,Myntra,Levi's Men's Cotton T-Shirt,3,The t-shirt material is comfortable and fits well.,8,1,0.29,64,48
LV_0240,Myntra,Levi's Men's Cotton T-Shirt,4,Awesome awesome awesome,3,0,0.63,1,0
LV_0241,Amazon,Levi's Men's Cotton T-Shirt,3,Comfortable for regular use.,4,1,0.29,164,56
LV_0242,Amazon,Levi's Men's Cotton T-Shirt,5,Amazing tshirt best best best,5,0,0.87,5,1
LV_0243,Myntra,Levi's Men's Cotton T-Shirt,3,Decent t-shirt for casual outings.,5,1,0.08,54,56
LV_0244,Amazon,Levi's Men's Cotton T-Shirt,5,Nice nice nice nice,4,0,0.84,3,1
LV_0245,Myntra,Levi's Men's Cotton T-Shirt,5,Nice nice nice nice,4,0,0.9,4,1
LV_0246,Myntra,Levi's Men's Cotton T-Shirt,3,Satisfied with the fabric quality.,5,1,0.06,148,14
LV_0247,Myntra,Levi's Men's Cotton T-Shirt,3,Comfortable for regular use.,4,1,0.29,63,11
LV_0248,Myntra,Levi's Men's Cotton T-Shirt,4,Awesome awesome awesome,3,0,0.79,3,0
LV_0249,Myntra,Levi's Men's Cotton T-Shirt,3,The stitching and material quality are impressive for daily wear.,10,1,0.18,80,56
LV_0250,Flipkart,Levi's Men's Cotton T-Shirt,4,Amazing tshirt best best best,5,0,0.86,3,0
LV_0251,Amazon,Levi's Men's Cotton T-Shirt,4,Best tshirt ever buy now,5,0,0.83,1,2
LV_0252,Myntra,Levi's Men's Cotton T-Shirt,4,Amazing tshirt best best best,5,0,0.8,1,0
LV_0253,Myntra,Levi's Men's Cotton T-Shirt,3,Satisfied with the fabric quality.,5,1,0.05,73,57
LV_0254,Myntra,Levi's Men's Cotton T-Shirt,3,The t-shirt material is comfortable and fits well.,8,1,0.2,28,33
LV_0255,Amazon,Levi's Men's Cotton T-Shirt,3,Satisfied with the fabric quality.,5,1,0.29,66,59
LV_0256,Myntra,Levi's Men's Cotton T-Shirt,3,The stitching and material quality are impressive for daily wear.,10,1,0.1,104,58
LV_0257,Amazon,Levi's Men's Cotton T-Shirt,3,Excellent cotton t-shirt from Levi's with premium fabric and perfect fit.,11,1,0.07,158,54
LV_0258,Myntra,Levi's Men's Cotton T-Shirt,5,Good quality cotton t-shirt for daily wear.,7,1,0.26,146,8
LV_0259,Amazon,Levi's Men's Cotton T-Shirt,4,Good quality cotton t-shirt for daily wear.,7,1,0.04,80,8
LV_0260,Myntra,Levi's Men's Cotton T-Shirt,5,Amazing tshirt best best best,5,0,0.83,3,2
LV_0261,Myntra,Levi's Men's Cotton T-Shirt,4,The t-shirt material is comfortable and fits well.,8,1,0.22,26,30
LV_0262,Myntra,Levi's Men's Cotton T-Shirt,5,Amazing tshirt best best best,5,0,0.81,1,1
LV_0263,Myntra,Levi's Men's Cotton T-Shirt,5,Awesome awesome awesome,3,0,0.89,1,1
LV_0264,Myntra,Levi's Men's Cotton T-Shirt,4,Awesome awesome awesome,3,0,0.65,3,0
LV_0265,Flipkart,Levi's Men's Cotton T-Shirt,4,Awesome awesome awesome,3,0,0.62,3,1
LV_0266,Amazon,Levi's Men's Cotton T-Shirt,4,The stitching and material quality are impressive for daily wear.,10,1,0.09,98,33
LV_0267,Myntra,Levi's Men's Cotton T-Shirt,5,Amazing tshirt best best best,5,0,0.94,2,2
LV_0268,Flipkart,Levi's Men's Cotton T-Shirt,4,Original Levi's product with great comfort and durability.,8,1,0.3,162,7
LV_0269,Flipkart,Levi's Men's Cotton T-Shirt,3,Decent t-shirt for casual outings.,5,1,0.12,129,37
LV_0270,Myntra,Levi's Men's Cotton T-Shirt,3,"Very satisfied with this purchase, the fabric remains soft after many washes.",12,1,0.16,101,54
LV_0271,Myntra,Levi's Men's Cotton T-Shirt,3,Comfortable for regular use.,4,1,0.08,54,29
LV_0272,Myntra,Levi's Men's Cotton T-Shirt,4,Original Levi's product with great comfort and durability.,8,1,0.26,140,52
LV_0273,Amazon,Levi's Men's Cotton T-Shirt,5,"Very satisfied with this purchase, the fabric remains soft after many washes.",12,1,0.14,86,49
LV_0274,Flipkart,Levi's Men's Cotton T-Shirt,3,Satisfied with the fabric quality.,5,1,0.29,22,60
LV_0275,Flipkart,Levi's Men's Cotton T-Shirt,5,The t-shirt material is comfortable and fits well.,8,1,0.07,35,9
LV_0276,Myntra,Levi's Men's Cotton T-Shirt,5,Excellent cotton t-shirt from Levi's with premium fabric and perfect fit.,11,1,0.07,64,45
LV_0277,Myntra,Levi's Men's Cotton T-Shirt,4,Satisfied with the fabric quality.,5,1,0.12,160,24
LV_0278,Amazon,Levi's Men's Cotton T-Shirt,5,Amazing tshirt best best best,5,0,0.88,2,2
LV_0279,Flipkart,Levi's Men's Cotton T-Shirt,3,Decent t-shirt for casual outings.,5,1,0.08,193,18
LV_0280,Flipkart,Levi's Men's Cotton T-Shirt,5,Nice nice nice nice,4,0,0.94,4,1
LV_0281,Myntra,Levi's Men's Cotton T-Shirt,5,Good quality cotton t-shirt for daily wear.,7,1,0.23,28,59
LV_0282,Flipkart,Levi's Men's Cotton T-Shirt,4,Comfortable for regular use.,4,1,0.17,158,35
LV_0283,Myntra,Levi's Men's Cotton T-Shirt,5,Decent t-shirt for casual outings.,5,1,0.3,92,32
LV_0284,Myntra,Levi's Men's Cotton T-Shirt,3,Excellent cotton t-shirt from Levi's with premium fabric and perfect fit.,11,1,0.02,51,35
LV_0285,Myntra,Levi's Men's Cotton T-Shirt,4,The stitching and material quality are impressive for daily wear.,10,1,0.2,104,52
LV_0286,Amazon,Levi's Men's Cotton T-Shirt,3,"Very satisfied with this purchase, the fabric remains soft after many washes.",12,1,0.25,31,19
LV_0287,Myntra,Levi's Men's Cotton T-Shirt,3,The stitching and material quality are impressive for daily wear.,10,1,0.15,163,32
LV_0288,Amazon,Levi's Men's Cotton T-Shirt,5,Amazing tshirt best best best,5,0,0.68,5,2
LV_0289,Myntra,Levi's Men's Cotton T-Shirt,4,Comfortable for regular use.,4,1,0.19,182,39
LV_0290,Myntra,Levi's Men's Cotton T-Shirt,5,Nice nice nice nice,4,0,0.64,5,1
LV_0291,Flipkart,Levi's Men's Cotton T-Shirt,4,Awesome awesome awesome,3,0,0.66,3,1
LV_0292,Amazon,Levi's Men's Cotton T-Shirt,5,Amazing tshirt best best best,5,0,0.85,2,0
LV_0293,Myntra,Levi's Men's Cotton T-Shirt,4,Nice nice nice nice,4,0,0.9,5,0
LV_0294,Myntra,Levi's Men's Cotton T-Shirt,3,Excellent cotton t-shirt from Levi's with premium fabric and perfect fit.,11,1,0.06,132,60
LV_0295,Myntra,Levi's Men's Cotton T-Shirt,3,The t-shirt material is comfortable and fits well.,8,1,0.24,116,57
LV_0296,Myntra,Levi's Men's Cotton T-Shirt,5,Best tshirt ever buy now,5,0,0.87,3,1
LV_0297,Flipkart,Levi's Men's Cotton T-Shirt,5,Decent t-shirt for casual outings.,5,1,0.15,92,17
LV_0298,Myntra,Levi's Men's Cotton T-Shirt,4,Satisfied with the fabric quality.,5,1,0.03,172,36
LV_0299,Flipkart,Levi's Men's Cotton T-Shirt,3,The stitching and material quality are impressive for daily wear.,10,1,0.2,170,16
LV_0300,Amazon,Levi's Men's Cotton T-Shirt,5,Amazing tshirt best best best,5,0,0.64,1,2
